Namespace(b1=0.5, b2=0.999, batch_size=64, channels=3, img_size=64, latent_dim=100, lr=0.0002, n_cpu=8, n_epochs=200, sample_interval=400)
[Epoch 3/200] [Batch 45/91] [D loss: 0.548884] [G loss: 0.994053]
[Epoch 3/200] [Batch 46/91] [D loss: 0.526414] [G loss: 0.580659]
[Epoch 3/200] [Batch 47/91] [D loss: 0.425005] [G loss: 0.980404]
[Epoch 3/200] [Batch 48/91] [D loss: 0.368442] [G loss: 1.019092]
[Epoch 3/200] [Batch 49/91] [D loss: 0.445947] [G loss: 0.902409]
[Epoch 3/200] [Batch 50/91] [D loss: 0.462851] [G loss: 1.428950]
[Epoch 3/200] [Batch 51/91] [D loss: 0.390958] [G loss: 0.737722]
[Epoch 3/200] [Batch 52/91] [D loss: 0.337684] [G loss: 0.878445]
[Epoch 3/200] [Batch 53/91] [D loss: 0.274535] [G loss: 1.345715]
[Epoch 3/200] [Batch 54/91] [D loss: 0.276682] [G loss: 1.081378]
[Epoch 3/200] [Batch 55/91] [D loss: 0.271918] [G loss: 1.115335]
[Epoch 3/200] [Batch 56/91] [D loss: 0.275616] [G loss: 1.040055]
[Epoch 3/200] [Batch 57/91] [D loss: 0.273743] [G loss: 1.228901]
[Epoch 3/200] [Batch 58/91] [D loss: 0.288863] [G loss: 1.357304]
[Epoch 3/200] [Batch 59/91] [D loss: 0.298655] [G loss: 1.149517]
[Epoch 3/200] [Batch 60/91] [D loss: 0.362954] [G loss: 0.756893]
[Epoch 3/200] [Batch 61/91] [D loss: 0.383021] [G loss: 1.476166]
[Epoch 3/200] [Batch 62/91] [D loss: 0.600672] [G loss: 0.409040]
[Epoch 3/200] [Batch 63/91] [D loss: 0.322665] [G loss: 1.155327]
[Epoch 3/200] [Batch 64/91] [D loss: 0.477204] [G loss: 1.342266]
[Epoch 3/200] [Batch 65/91] [D loss: 1.045035] [G loss: 0.203074]
[Epoch 3/200] [Batch 66/91] [D loss: 0.570429] [G loss: 0.568009]
[Epoch 3/200] [Batch 67/91] [D loss: 0.724204] [G loss: 1.873762]
[Epoch 3/200] [Batch 68/91] [D loss: 0.665340] [G loss: 0.599485]
[Epoch 3/200] [Batch 69/91] [D loss: 0.580027] [G loss: 0.605097]
[Epoch 3/200] [Batch 70/91] [D loss: 0.315766] [G loss: 0.935310]
[Epoch 3/200] [Batch 71/91] [D loss: 0.320410] [G loss: 1.528339]
[Epoch 3/200] [Batch 72/91] [D loss: 0.272466] [G loss: 1.110523]
[Epoch 3/200] [Batch 73/91] [D loss: 0.338651] [G loss: 0.880322]
[Epoch 3/200] [Batch 74/91] [D loss: 0.357367] [G loss: 1.043468]
[Epoch 3/200] [Batch 75/91] [D loss: 0.372548] [G loss: 0.898400]
[Epoch 3/200] [Batch 76/91] [D loss: 0.418451] [G loss: 0.853133]
[Epoch 3/200] [Batch 77/91] [D loss: 0.471610] [G loss: 0.602597]
[Epoch 3/200] [Batch 78/91] [D loss: 0.638500] [G loss: 1.577299]
[Epoch 3/200] [Batch 79/91] [D loss: 0.927384] [G loss: 0.460389]
[Epoch 3/200] [Batch 80/91] [D loss: 0.557482] [G loss: 0.524128]
[Epoch 3/200] [Batch 81/91] [D loss: 0.464974] [G loss: 1.332892]
[Epoch 3/200] [Batch 82/91] [D loss: 0.458760] [G loss: 0.847838]
[Epoch 3/200] [Batch 83/91] [D loss: 0.418656] [G loss: 0.817789]
[Epoch 3/200] [Batch 84/91] [D loss: 0.373810] [G loss: 1.026920]
[Epoch 3/200] [Batch 85/91] [D loss: 0.350031] [G loss: 0.957557]
[Epoch 3/200] [Batch 86/91] [D loss: 0.376538] [G loss: 0.887689]
[Epoch 3/200] [Batch 87/91] [D loss: 0.279455] [G loss: 1.137333]
[Epoch 3/200] [Batch 88/91] [D loss: 0.416728] [G loss: 1.301451]
[Epoch 3/200] [Batch 89/91] [D loss: 0.533517] [G loss: 0.486277]
[Epoch 3/200] [Batch 90/91] [D loss: 0.406147] [G loss: 1.191517]
[Epoch 4/200] [Batch 0/91] [D loss: 0.286226] [G loss: 1.002017]
[Epoch 4/200] [Batch 1/91] [D loss: 0.348036] [G loss: 1.219714]
[Epoch 4/200] [Batch 2/91] [D loss: 0.420266] [G loss: 0.627705]
[Epoch 4/200] [Batch 3/91] [D loss: 0.401894] [G loss: 1.168972]
[Epoch 4/200] [Batch 4/91] [D loss: 0.425183] [G loss: 0.721401]
[Epoch 4/200] [Batch 5/91] [D loss: 0.368818] [G loss: 0.784213]
[Epoch 4/200] [Batch 6/91] [D loss: 0.450299] [G loss: 1.197605]
[Epoch 4/200] [Batch 7/91] [D loss: 0.658243] [G loss: 0.356654]
[Epoch 4/200] [Batch 8/91] [D loss: 0.449221] [G loss: 1.571861]
[Epoch 4/200] [Batch 9/91] [D loss: 0.428376] [G loss: 0.637643]
[Epoch 4/200] [Batch 10/91] [D loss: 0.375087] [G loss: 0.991277]
[Epoch 4/200] [Batch 11/91] [D loss: 0.321770] [G loss: 0.971783]
[Epoch 4/200] [Batch 12/91] [D loss: 0.343701] [G loss: 0.939415]
[Epoch 4/200] [Batch 13/91] [D loss: 0.440494] [G loss: 1.019095]
[Epoch 4/200] [Batch 14/91] [D loss: 0.499993] [G loss: 0.573822]
[Epoch 4/200] [Batch 15/91] [D loss: 0.561275] [G loss: 1.464700]
[Epoch 4/200] [Batch 16/91] [D loss: 0.731758] [G loss: 0.361253]
[Epoch 4/200] [Batch 17/91] [D loss: 0.344028] [G loss: 1.012907]
[Epoch 4/200] [Batch 18/91] [D loss: 0.413298] [G loss: 1.346504]
[Epoch 4/200] [Batch 19/91] [D loss: 0.373907] [G loss: 0.709132]
[Epoch 4/200] [Batch 20/91] [D loss: 0.312928] [G loss: 1.243798]
[Epoch 4/200] [Batch 21/91] [D loss: 0.275825] [G loss: 1.140630]
[Epoch 4/200] [Batch 22/91] [D loss: 0.318629] [G loss: 1.234065]
[Epoch 4/200] [Batch 23/91] [D loss: 0.407068] [G loss: 0.988936]
[Epoch 4/200] [Batch 24/91] [D loss: 0.436891] [G loss: 1.202090]
[Epoch 4/200] [Batch 25/91] [D loss: 0.513013] [G loss: 0.504770]
[Epoch 4/200] [Batch 26/91] [D loss: 0.325774] [G loss: 1.634316]
[Epoch 4/200] [Batch 27/91] [D loss: 0.485423] [G loss: 0.558689]
[Epoch 4/200] [Batch 28/91] [D loss: 0.416808] [G loss: 1.522318]
[Epoch 4/200] [Batch 29/91] [D loss: 0.317390] [G loss: 1.015432]
[Epoch 4/200] [Batch 30/91] [D loss: 0.360793] [G loss: 1.234627]
[Epoch 4/200] [Batch 31/91] [D loss: 0.392038] [G loss: 0.957972]
[Epoch 4/200] [Batch 32/91] [D loss: 0.395794] [G loss: 0.811217]
[Epoch 4/200] [Batch 33/91] [D loss: 0.417206] [G loss: 1.303956]
[Epoch 4/200] [Batch 34/91] [D loss: 0.662954] [G loss: 0.353304]
[Epoch 4/200] [Batch 35/91] [D loss: 0.571265] [G loss: 2.433194]
[Epoch 4/200] [Batch 36/91] [D loss: 0.743267] [G loss: 0.287717]
[Epoch 4/200] [Batch 37/91] [D loss: 0.382540] [G loss: 0.733837]
[Epoch 4/200] [Batch 38/91] [D loss: 0.374713] [G loss: 1.750698]
[Epoch 4/200] [Batch 39/91] [D loss: 0.364657] [G loss: 0.979933]
[Epoch 4/200] [Batch 40/91] [D loss: 0.386820] [G loss: 0.744797]
[Epoch 4/200] [Batch 41/91] [D loss: 0.443509] [G loss: 0.937000]
[Epoch 4/200] [Batch 42/91] [D loss: 0.497507] [G loss: 0.894093]
[Epoch 4/200] [Batch 43/91] [D loss: 0.579910] [G loss: 0.471528]
[Epoch 4/200] [Batch 44/91] [D loss: 0.457648] [G loss: 1.109937]
[Epoch 4/200] [Batch 45/91] [D loss: 0.495220] [G loss: 0.569377]
[Epoch 4/200] [Batch 46/91] [D loss: 0.426930] [G loss: 1.117839]
[Epoch 4/200] [Batch 47/91] [D loss: 0.490718] [G loss: 0.683518]
[Epoch 4/200] [Batch 48/91] [D loss: 0.565245] [G loss: 1.633399]
[Epoch 4/200] [Batch 49/91] [D loss: 1.033825] [G loss: 0.413212]
[Epoch 4/200] [Batch 50/91] [D loss: 0.466634] [G loss: 0.573067]
[Epoch 4/200] [Batch 51/91] [D loss: 0.635159] [G loss: 1.441273]
[Epoch 4/200] [Batch 52/91] [D loss: 0.605413] [G loss: 0.591859]
[Epoch 4/200] [Batch 53/91] [D loss: 0.457819] [G loss: 0.689007]
[Epoch 4/200] [Batch 54/91] [D loss: 0.403537] [G loss: 0.981318]
[Epoch 4/200] [Batch 55/91] [D loss: 0.412202] [G loss: 1.119650]
[Epoch 4/200] [Batch 56/91] [D loss: 0.360855] [G loss: 1.234468]
[Epoch 4/200] [Batch 57/91] [D loss: 0.321505] [G loss: 1.092127]
[Epoch 4/200] [Batch 58/91] [D loss: 0.356175] [G loss: 1.123520]
[Epoch 4/200] [Batch 59/91] [D loss: 0.339925] [G loss: 1.149856]
[Epoch 4/200] [Batch 60/91] [D loss: 0.265453] [G loss: 1.209044]
[Epoch 4/200] [Batch 61/91] [D loss: 0.237601] [G loss: 1.418805]
[Epoch 4/200] [Batch 62/91] [D loss: 0.299947] [G loss: 1.410826]
[Epoch 4/200] [Batch 63/91] [D loss: 0.363595] [G loss: 0.929831]
[Epoch 4/200] [Batch 64/91] [D loss: 0.321795] [G loss: 1.141013]
[Epoch 4/200] [Batch 65/91] [D loss: 0.436928] [G loss: 0.954502]
[Epoch 4/200] [Batch 66/91] [D loss: 0.380696] [G loss: 0.904889]
[Epoch 4/200] [Batch 67/91] [D loss: 0.593020] [G loss: 1.652197]
[Epoch 4/200] [Batch 68/91] [D loss: 1.257775] [G loss: 0.245579]
[Epoch 4/200] [Batch 69/91] [D loss: 0.565249] [G loss: 0.504117]
[Epoch 4/200] [Batch 70/91] [D loss: 0.519606] [G loss: 1.891606]
[Epoch 4/200] [Batch 71/91] [D loss: 0.337472] [G loss: 0.937460]
[Epoch 4/200] [Batch 72/91] [D loss: 0.341517] [G loss: 0.907697]
[Epoch 4/200] [Batch 73/91] [D loss: 0.264664] [G loss: 1.368952]
[Epoch 4/200] [Batch 74/91] [D loss: 0.271037] [G loss: 1.477793]
[Epoch 4/200] [Batch 75/91] [D loss: 0.283935] [G loss: 1.011719]
[Epoch 4/200] [Batch 76/91] [D loss: 0.226867] [G loss: 1.383610]
[Epoch 4/200] [Batch 77/91] [D loss: 0.222779] [G loss: 1.367734]
[Epoch 4/200] [Batch 78/91] [D loss: 0.255023] [G loss: 1.264064]
[Epoch 4/200] [Batch 79/91] [D loss: 0.286652] [G loss: 1.069481]
[Epoch 4/200] [Batch 80/91] [D loss: 0.336744] [G loss: 1.340490]
[Epoch 4/200] [Batch 81/91] [D loss: 0.576295] [G loss: 0.601107]
[Epoch 4/200] [Batch 82/91] [D loss: 0.905667] [G loss: 2.429734]
[Epoch 4/200] [Batch 83/91] [D loss: 0.704265] [G loss: 0.438157]
[Epoch 4/200] [Batch 84/91] [D loss: 0.364851] [G loss: 0.761451]
[Epoch 4/200] [Batch 85/91] [D loss: 0.421179] [G loss: 1.704298]
[Epoch 4/200] [Batch 86/91] [D loss: 0.354313] [G loss: 1.139344]
[Epoch 4/200] [Batch 87/91] [D loss: 0.319059] [G loss: 0.920187]
[Epoch 4/200] [Batch 88/91] [D loss: 0.347842] [G loss: 1.267446]
[Epoch 4/200] [Batch 89/91] [D loss: 0.267689] [G loss: 1.105753]
[Epoch 4/200] [Batch 90/91] [D loss: 0.372659] [G loss: 1.186465]
[Epoch 5/200] [Batch 0/91] [D loss: 0.312103] [G loss: 0.969678]
[Epoch 5/200] [Batch 1/91] [D loss: 0.331696] [G loss: 1.112110]
[Epoch 5/200] [Batch 2/91] [D loss: 0.329970] [G loss: 0.949244]
[Epoch 5/200] [Batch 3/91] [D loss: 0.331029] [G loss: 0.929884]
[Epoch 5/200] [Batch 4/91] [D loss: 0.392906] [G loss: 1.188265]
[Epoch 5/200] [Batch 5/91] [D loss: 0.490478] [G loss: 0.591935]
[Epoch 5/200] [Batch 6/91] [D loss: 0.468242] [G loss: 1.388706]
[Epoch 5/200] [Batch 7/91] [D loss: 0.501204] [G loss: 0.505003]
[Epoch 5/200] [Batch 8/91] [D loss: 0.393465] [G loss: 1.231642]
[Epoch 5/200] [Batch 9/91] [D loss: 0.331099] [G loss: 0.903873]
[Epoch 5/200] [Batch 10/91] [D loss: 0.342552] [G loss: 0.907757]
[Epoch 5/200] [Batch 11/91] [D loss: 0.402714] [G loss: 1.374342]
[Epoch 5/200] [Batch 12/91] [D loss: 0.570270] [G loss: 0.510655]
[Epoch 5/200] [Batch 13/91] [D loss: 0.290746] [G loss: 1.350616]
[Epoch 5/200] [Batch 14/91] [D loss: 0.299027] [G loss: 1.577139]
[Epoch 5/200] [Batch 15/91] [D loss: 0.361234] [G loss: 0.817200]
[Epoch 5/200] [Batch 16/91] [D loss: 0.425391] [G loss: 1.439558]
[Epoch 5/200] [Batch 17/91] [D loss: 0.463433] [G loss: 0.570322]
[Epoch 5/200] [Batch 18/91] [D loss: 0.252955] [G loss: 1.253667]
[Epoch 5/200] [Batch 19/91] [D loss: 0.252771] [G loss: 1.960443]
[Epoch 5/200] [Batch 20/91] [D loss: 0.260511] [G loss: 1.224634]
[Epoch 5/200] [Batch 21/91] [D loss: 0.272277] [G loss: 0.989610]
[Epoch 5/200] [Batch 22/91] [D loss: 0.372295] [G loss: 1.530904]
[Epoch 5/200] [Batch 23/91] [D loss: 0.350739] [G loss: 0.786192]
[Epoch 5/200] [Batch 24/91] [D loss: 0.238661] [G loss: 1.248148]
[Epoch 5/200] [Batch 25/91] [D loss: 0.333765] [G loss: 1.703297]
[Epoch 5/200] [Batch 26/91] [D loss: 0.531848] [G loss: 0.486791]
[Epoch 5/200] [Batch 27/91] [D loss: 0.269074] [G loss: 1.106759]
[Epoch 5/200] [Batch 28/91] [D loss: 0.388305] [G loss: 1.869034]
[Epoch 5/200] [Batch 29/91] [D loss: 0.684103] [G loss: 0.342090]
[Epoch 5/200] [Batch 30/91] [D loss: 0.401726] [G loss: 0.788175]
[Epoch 5/200] [Batch 31/91] [D loss: 0.565441] [G loss: 2.202961]
[Epoch 5/200] [Batch 32/91] [D loss: 0.605093] [G loss: 0.433267]
[Epoch 5/200] [Batch 33/91] [D loss: 0.473691] [G loss: 0.605653]
[Epoch 5/200] [Batch 34/91] [D loss: 0.250681] [G loss: 1.742751]
[Epoch 5/200] [Batch 35/91] [D loss: 0.357956] [G loss: 1.837954]
[Epoch 5/200] [Batch 36/91] [D loss: 0.393032] [G loss: 0.896185]
[Epoch 5/200] [Batch 37/91] [D loss: 0.383592] [G loss: 0.793893]
[Epoch 5/200] [Batch 38/91] [D loss: 0.296890] [G loss: 1.382158]
[Epoch 5/200] [Batch 39/91] [D loss: 0.380703] [G loss: 1.228664]
[Epoch 5/200] [Batch 40/91] [D loss: 0.386546] [G loss: 0.998831]
[Epoch 5/200] [Batch 41/91] [D loss: 0.305191] [G loss: 1.070715]
[Epoch 5/200] [Batch 42/91] [D loss: 0.310765] [G loss: 1.349539]
[Epoch 5/200] [Batch 43/91] [D loss: 0.316063] [G loss: 1.050746]
[Epoch 5/200] [Batch 44/91] [D loss: 0.406166] [G loss: 1.274198]
[Epoch 5/200] [Batch 45/91] [D loss: 0.329676] [G loss: 0.864858]
[Epoch 5/200] [Batch 46/91] [D loss: 0.339243] [G loss: 1.519349]
[Epoch 5/200] [Batch 47/91] [D loss: 0.485705] [G loss: 0.542704]
[Epoch 5/200] [Batch 48/91] [D loss: 0.223600] [G loss: 1.368716]
[Epoch 5/200] [Batch 49/91] [D loss: 0.347824] [G loss: 1.771385]
[Epoch 5/200] [Batch 50/91] [D loss: 0.379436] [G loss: 0.836930]
[Epoch 5/200] [Batch 51/91] [D loss: 0.346606] [G loss: 0.920615]
[Epoch 5/200] [Batch 52/91] [D loss: 0.296226] [G loss: 1.334854]
[Epoch 5/200] [Batch 53/91] [D loss: 0.363318] [G loss: 0.966046]
[Epoch 5/200] [Batch 54/91] [D loss: 0.368269] [G loss: 0.949687]
[Epoch 5/200] [Batch 55/91] [D loss: 0.402250] [G loss: 1.168131]
[Epoch 5/200] [Batch 56/91] [D loss: 0.435055] [G loss: 0.638569]
[Epoch 5/200] [Batch 57/91] [D loss: 0.480954] [G loss: 1.184430]
[Epoch 5/200] [Batch 58/91] [D loss: 0.514965] [G loss: 0.638244]
[Epoch 5/200] [Batch 59/91] [D loss: 0.335798] [G loss: 1.057571]
[Epoch 5/200] [Batch 60/91] [D loss: 0.505686] [G loss: 1.454965]
[Epoch 5/200] [Batch 61/91] [D loss: 0.483581] [G loss: 0.611710]
[Epoch 5/200] [Batch 62/91] [D loss: 0.322184] [G loss: 1.004690]
[Epoch 5/200] [Batch 63/91] [D loss: 0.599408] [G loss: 1.476352]
[Epoch 5/200] [Batch 64/91] [D loss: 0.757909] [G loss: 0.454881]
[Epoch 5/200] [Batch 65/91] [D loss: 0.458485] [G loss: 0.667582]
[Epoch 5/200] [Batch 66/91] [D loss: 0.502544] [G loss: 1.560770]
[Epoch 5/200] [Batch 67/91] [D loss: 0.307254] [G loss: 1.003377]
[Epoch 5/200] [Batch 68/91] [D loss: 0.289663] [G loss: 1.017904]
[Epoch 5/200] [Batch 69/91] [D loss: 0.269410] [G loss: 1.197783]
[Epoch 5/200] [Batch 70/91] [D loss: 0.315126] [G loss: 1.298956]
[Epoch 5/200] [Batch 71/91] [D loss: 0.325348] [G loss: 1.001946]
[Epoch 5/200] [Batch 72/91] [D loss: 0.293227] [G loss: 1.019132]
[Epoch 5/200] [Batch 73/91] [D loss: 0.332230] [G loss: 1.469213]
[Epoch 5/200] [Batch 74/91] [D loss: 0.503983] [G loss: 0.655227]
[Epoch 5/200] [Batch 75/91] [D loss: 0.293671] [G loss: 1.243390]
[Epoch 5/200] [Batch 76/91] [D loss: 0.270579] [G loss: 1.160245]
[Epoch 5/200] [Batch 77/91] [D loss: 0.336236] [G loss: 1.085410]
[Epoch 5/200] [Batch 78/91] [D loss: 0.335330] [G loss: 1.097957]
[Epoch 5/200] [Batch 79/91] [D loss: 0.304821] [G loss: 1.193633]
[Epoch 5/200] [Batch 80/91] [D loss: 0.334324] [G loss: 1.408036]
[Epoch 5/200] [Batch 81/91] [D loss: 0.480435] [G loss: 0.593540]
[Epoch 5/200] [Batch 82/91] [D loss: 0.472676] [G loss: 1.556176]
[Epoch 5/200] [Batch 83/91] [D loss: 0.664540] [G loss: 0.510911]
[Epoch 5/200] [Batch 84/91] [D loss: 0.346346] [G loss: 1.008857]
[Epoch 5/200] [Batch 85/91] [D loss: 0.346212] [G loss: 1.716528]
[Epoch 5/200] [Batch 86/91] [D loss: 0.362853] [G loss: 0.836996]
[Epoch 5/200] [Batch 87/91] [D loss: 0.302231] [G loss: 1.065035]
[Epoch 5/200] [Batch 88/91] [D loss: 0.297282] [G loss: 1.484221]
[Epoch 5/200] [Batch 89/91] [D loss: 0.396191] [G loss: 0.704005]
[Epoch 5/200] [Batch 90/91] [D loss: 0.266783] [G loss: 1.433964]
[Epoch 6/200] [Batch 0/91] [D loss: 0.240406] [G loss: 1.323260]
[Epoch 6/200] [Batch 1/91] [D loss: 0.297119] [G loss: 1.145647]
[Epoch 6/200] [Batch 2/91] [D loss: 0.259251] [G loss: 1.141186]
[Epoch 6/200] [Batch 3/91] [D loss: 0.434936] [G loss: 1.467029]
[Epoch 6/200] [Batch 4/91] [D loss: 0.921310] [G loss: 0.251474]
[Epoch 6/200] [Batch 5/91] [D loss: 0.401535] [G loss: 1.803045]
[Epoch 6/200] [Batch 6/91] [D loss: 0.423203] [G loss: 0.794422]
[Epoch 6/200] [Batch 7/91] [D loss: 0.344005] [G loss: 1.150743]
[Epoch 6/200] [Batch 8/91] [D loss: 0.367701] [G loss: 1.529251]
[Epoch 6/200] [Batch 9/91] [D loss: 0.734756] [G loss: 0.346382]
[Epoch 6/200] [Batch 10/91] [D loss: 0.391950] [G loss: 1.617963]
[Epoch 6/200] [Batch 11/91] [D loss: 0.460208] [G loss: 0.978242]
[Epoch 6/200] [Batch 12/91] [D loss: 0.465906] [G loss: 0.626331]
[Epoch 6/200] [Batch 13/91] [D loss: 0.607424] [G loss: 1.675228]
[Epoch 6/200] [Batch 14/91] [D loss: 1.152006] [G loss: 0.211931]
[Epoch 6/200] [Batch 15/91] [D loss: 0.459847] [G loss: 0.666667]
[Epoch 6/200] [Batch 16/91] [D loss: 0.519569] [G loss: 2.245807]
[Epoch 6/200] [Batch 17/91] [D loss: 0.355256] [G loss: 1.011441]
[Epoch 6/200] [Batch 18/91] [D loss: 0.401757] [G loss: 0.967677]
[Epoch 6/200] [Batch 19/91] [D loss: 0.519012] [G loss: 1.441254]
[Epoch 6/200] [Batch 20/91] [D loss: 0.538853] [G loss: 0.785105]
[Epoch 6/200] [Batch 21/91] [D loss: 0.353756] [G loss: 1.328931]
[Epoch 6/200] [Batch 22/91] [D loss: 0.393031] [G loss: 1.066070]
[Epoch 6/200] [Batch 23/91] [D loss: 0.354513] [G loss: 0.998195]
[Epoch 6/200] [Batch 24/91] [D loss: 0.404790] [G loss: 1.187399]
[Epoch 6/200] [Batch 25/91] [D loss: 0.350364] [G loss: 1.058734]
[Epoch 6/200] [Batch 26/91] [D loss: 0.405514] [G loss: 1.033060]
[Epoch 6/200] [Batch 27/91] [D loss: 0.542607] [G loss: 0.727645]
[Epoch 6/200] [Batch 28/91] [D loss: 0.930821] [G loss: 2.114391]
[Epoch 6/200] [Batch 29/91] [D loss: 1.353515] [G loss: 0.375040]
[Epoch 6/200] [Batch 30/91] [D loss: 0.710051] [G loss: 0.447863]
[Epoch 6/200] [Batch 31/91] [D loss: 0.426152] [G loss: 1.403788]
[Epoch 6/200] [Batch 32/91] [D loss: 0.445607] [G loss: 1.526928]
[Epoch 6/200] [Batch 33/91] [D loss: 0.485419] [G loss: 0.892639]
[Epoch 6/200] [Batch 34/91] [D loss: 0.429263] [G loss: 0.854010]
[Epoch 6/200] [Batch 35/91] [D loss: 0.397543] [G loss: 1.167089]
[Epoch 6/200] [Batch 36/91] [D loss: 0.358673] [G loss: 1.166379]
[Epoch 6/200] [Batch 37/91] [D loss: 0.368408] [G loss: 0.959825]
[Epoch 6/200] [Batch 38/91] [D loss: 0.409195] [G loss: 0.999191]
[Epoch 6/200] [Batch 39/91] [D loss: 0.390440] [G loss: 1.009935]
[Epoch 6/200] [Batch 40/91] [D loss: 0.335538] [G loss: 1.067912]
[Epoch 6/200] [Batch 41/91] [D loss: 0.371933] [G loss: 1.158862]
[Epoch 6/200] [Batch 42/91] [D loss: 0.407124] [G loss: 0.840016]
[Epoch 6/200] [Batch 43/91] [D loss: 0.419491] [G loss: 1.330579]
[Epoch 6/200] [Batch 44/91] [D loss: 0.482093] [G loss: 0.599164]
[Epoch 6/200] [Batch 45/91] [D loss: 0.468108] [G loss: 1.708943]
[Epoch 6/200] [Batch 46/91] [D loss: 0.509942] [G loss: 0.586263]
[Epoch 6/200] [Batch 47/91] [D loss: 0.397261] [G loss: 1.458147]
[Epoch 6/200] [Batch 48/91] [D loss: 0.285711] [G loss: 1.225367]
[Epoch 6/200] [Batch 49/91] [D loss: 0.307462] [G loss: 1.076429]
[Epoch 6/200] [Batch 50/91] [D loss: 0.322357] [G loss: 1.486521]
[Epoch 6/200] [Batch 51/91] [D loss: 0.388282] [G loss: 0.822502]
[Epoch 6/200] [Batch 52/91] [D loss: 0.354796] [G loss: 1.678285]
[Epoch 6/200] [Batch 53/91] [D loss: 0.428371] [G loss: 0.727127]
[Epoch 6/200] [Batch 54/91] [D loss: 0.485841] [G loss: 1.801512]
[Epoch 6/200] [Batch 55/91] [D loss: 0.737462] [G loss: 0.464866]
[Epoch 6/200] [Batch 56/91] [D loss: 0.425875] [G loss: 1.231666]
[Epoch 6/200] [Batch 57/91] [D loss: 0.601494] [G loss: 1.918018]
[Epoch 6/200] [Batch 58/91] [D loss: 0.468835] [G loss: 0.803581]
[Epoch 6/200] [Batch 59/91] [D loss: 0.392165] [G loss: 0.867027]
[Epoch 6/200] [Batch 60/91] [D loss: 0.368285] [G loss: 1.126727]
[Epoch 6/200] [Batch 61/91] [D loss: 0.322405] [G loss: 1.189364]
[Epoch 6/200] [Batch 62/91] [D loss: 0.329555] [G loss: 1.006701]
[Epoch 6/200] [Batch 63/91] [D loss: 0.366731] [G loss: 1.018470]
[Epoch 6/200] [Batch 64/91] [D loss: 0.332302] [G loss: 1.055802]
[Epoch 6/200] [Batch 65/91] [D loss: 0.397281] [G loss: 1.005772]
[Epoch 6/200] [Batch 66/91] [D loss: 0.409634] [G loss: 0.994129]
[Epoch 6/200] [Batch 67/91] [D loss: 0.405980] [G loss: 0.877766]
[Epoch 6/200] [Batch 68/91] [D loss: 0.374744] [G loss: 0.948395]
[Epoch 6/200] [Batch 69/91] [D loss: 0.487374] [G loss: 0.936487]
[Epoch 6/200] [Batch 70/91] [D loss: 0.441971] [G loss: 0.774975]
[Epoch 6/200] [Batch 71/91] [D loss: 0.393481] [G loss: 1.387396]
[Epoch 6/200] [Batch 72/91] [D loss: 0.562978] [G loss: 0.505263]
[Epoch 6/200] [Batch 73/91] [D loss: 0.418315] [G loss: 1.916337]
[Epoch 6/200] [Batch 74/91] [D loss: 0.344216] [G loss: 1.190471]
[Epoch 6/200] [Batch 75/91] [D loss: 0.371199] [G loss: 0.868569]
[Epoch 6/200] [Batch 76/91] [D loss: 0.432194] [G loss: 1.194700]
[Epoch 6/200] [Batch 77/91] [D loss: 0.493435] [G loss: 0.672710]
[Epoch 6/200] [Batch 78/91] [D loss: 0.381728] [G loss: 1.330566]
[Epoch 6/200] [Batch 79/91] [D loss: 0.443251] [G loss: 0.693154]
[Epoch 6/200] [Batch 80/91] [D loss: 0.449145] [G loss: 1.375417]
[Epoch 6/200] [Batch 81/91] [D loss: 0.758031] [G loss: 0.466476]
[Epoch 6/200] [Batch 82/91] [D loss: 0.370599] [G loss: 1.235594]
[Epoch 6/200] [Batch 83/91] [D loss: 0.424994] [G loss: 1.146106]
[Epoch 6/200] [Batch 84/91] [D loss: 0.395208] [G loss: 0.814519]
[Epoch 6/200] [Batch 85/91] [D loss: 0.341115] [G loss: 0.991298]
[Epoch 6/200] [Batch 86/91] [D loss: 0.471564] [G loss: 1.368931]
[Epoch 6/200] [Batch 87/91] [D loss: 0.659575] [G loss: 0.522523]
[Epoch 6/200] [Batch 88/91] [D loss: 0.358662] [G loss: 1.071405]
[Epoch 6/200] [Batch 89/91] [D loss: 0.410564] [G loss: 1.489551]
[Epoch 6/200] [Batch 90/91] [D loss: 0.378978] [G loss: 0.819572]
[Epoch 7/200] [Batch 0/91] [D loss: 0.336057] [G loss: 1.033897]
[Epoch 7/200] [Batch 1/91] [D loss: 0.331006] [G loss: 1.388723]
[Epoch 7/200] [Batch 2/91] [D loss: 0.301309] [G loss: 1.037303]
[Epoch 7/200] [Batch 3/91] [D loss: 0.330174] [G loss: 1.221190]
[Epoch 7/200] [Batch 4/91] [D loss: 0.359215] [G loss: 1.106725]
[Epoch 7/200] [Batch 5/91] [D loss: 0.329674] [G loss: 1.144186]
[Epoch 7/200] [Batch 6/91] [D loss: 0.305763] [G loss: 1.239595]
[Epoch 7/200] [Batch 7/91] [D loss: 0.344093] [G loss: 1.341466]
[Epoch 7/200] [Batch 8/91] [D loss: 0.523521] [G loss: 0.620524]
[Epoch 7/200] [Batch 9/91] [D loss: 0.364133] [G loss: 2.052921]
[Epoch 7/200] [Batch 10/91] [D loss: 0.309933] [G loss: 1.173927]
[Epoch 7/200] [Batch 11/91] [D loss: 0.277031] [G loss: 1.149494]
